wavelength	flux
327.57	45746944.0
327.82	36459050.0
328.07	37795580.0
328.32	41243612.0
328.57	42327068.0
328.82	42036000.0
329.07	47121764.0
329.32	51506636.0
329.57	47017750.0
329.82	53188544.0
330.07	49798708.0
330.32	39776036.0
330.57	37212890.0
330.82	42781420.0
331.07	44796570.0
331.32	35603892.0
331.57	36868932.0
331.82	46097668.0
332.07	42328132.0
332.32	35330564.0
332.57	48279656.0
332.82	40261260.0
333.07	45721972.0
333.32	45746116.0
333.57	31130528.0
333.82	41569430.0
334.07	38085748.0
334.32	43308304.0
334.57	43050720.0
334.82	33043496.0
335.07	37894876.0
335.32	44125144.0
335.57	41651760.0
335.82	35942548.0
336.07	15184273.0
336.32	38484770.0
336.57	40753980.0
336.82	31237226.0
337.07	23879440.0
337.32	22774562.0
337.57	45022572.0
337.82	39486044.0
338.07	28693018.0
338.32	32742994.0
338.57	45610290.0
338.82	33197360.0
339.07	42686816.0
339.32	25027308.0
339.57	40387824.0
339.82	39814850.0
340.07	47971004.0
340.32	35446196.0
340.57	32809784.0
340.82	34558660.0
341.07	40753816.0
341.32	27071016.0
341.57	28343702.0
341.82	34721400.0
342.07	42079570.0
342.32	30852608.0
342.57	37763228.0
342.82	40504004.0
343.07	46648188.0
343.32	36915900.0
343.57	50706268.0
343.82	35555610.0
344.07	23385464.0
344.32	22235404.0
344.57	34597884.0
344.82	44172076.0
345.07	49982748.0
345.32	32062588.0
345.57	53764436.0
345.82	33005062.0
346.07	27837714.0
346.32	43041190.0
346.57	35545604.0
346.82	45391256.0
347.07	50971988.0
347.32	33174702.0
347.57	27376874.0
347.82	38105080.0
348.07	49817212.0
348.32	39997680.0
348.57	50660932.0
348.82	48863600.0
349.07	33948016.0
349.32	35885880.0
349.57	38258310.0
349.82	40693930.0
350.07	48052710.0
350.32	54547336.0
350.57	47590904.0
