wavelength	flux
235.31999	3259635.3188067973
235.56999	2796061.002881357
235.81999	3194272.0332885766
236.06999	1987343.8767878404
236.31999	2873365.6813021265
236.56999	2425954.893626923
236.81999	2249519.5949822743
237.06999	3276376.7251778534
237.31999	2714277.3882400207
237.56999	2604384.5876627197
237.81999	3263864.7652113633
238.06999	2119723.8128747554
238.31999	1422669.3723780257
238.56999	2845271.1174799195
238.81999	2340776.6638884046
239.06999	3238199.909291981
239.31999	3267669.5610622014
239.56999	1713833.7357255083
239.81999	2686445.717838092
240.06999	2559151.383379024
240.31999	2954137.3238204457
240.56999	1823773.601231469
240.81999	2370947.4155505947
241.06999	2159509.3659014027
241.31999	2365080.2924051075
241.56999	3063844.9109568093
241.81999	3634743.7141033933
242.06999	3751115.9388398076
242.31999	4143851.9015266825
242.56999	3598650.8540554373
242.81999	4184407.2479172265
243.06999	4021790.4560288396
243.31999	3713101.1847147555
243.56999	3321718.072177886
243.81999	3880631.0068259058
244.06999	3683990.9932410913
244.31999	3926110.0453971615
244.56999	3702908.3529157937
244.81999	3019667.8497647755
245.06999	3087315.8405577186
245.31999	2822270.5325382333
245.56999	3072191.091639056
245.81999	3266866.258687609
246.06999	2907836.4006050294
246.31999	2612638.770879237
246.56999	3217716.764935669
246.81999	3320155.3337699757
247.06999	3398642.575640942
247.31999	3147583.0148038277
247.56999	3908972.318817783
247.81999	3396312.176260725
248.06999	3271871.8956308407
248.31999	2434349.814688363
248.56999	3092530.451876745
248.81999	2572564.1264784946
249.06999	1960339.2696953607
249.31999	3287120.9325164487
249.56999	4078869.400220916
249.81999	4102164.5598293566
250.06999	3964598.7997098765
250.31999	3757195.996516899
250.56999	3894160.1175807025
250.81999	3082546.289826208
251.06999	3770971.246186626
251.31999	3474139.2906209817
251.56999	2308241.5468942462
251.81999	2682946.1586119565
252.06999	2959698.29645912
252.31999	2581738.8936070404
252.56999	2609472.1693684715
252.81999	2531048.8992451974
253.06999	2966579.524119214
253.31999	3503348.7906172536
253.56999	3385561.876374731
253.81999	3350696.360000356
254.06999	3380745.108400876
254.31999	4066027.528812756
254.56999	3572244.535117565
254.81999	3694079.337852156
255.06999	3457533.138802189
255.31999	5103964.26108126
255.56999	5394114.824541505
255.81999	4926785.367026531
256.07	5852691.728462703
256.32	4097609.4667662997
256.57	6701216.645380873
256.82	6557721.922759804
257.07	7901641.0075329
257.32	8325274.7151003815
257.57	5308627.854963529
257.82	6871034.828295186
258.07	9839920.38160502
258.32	8806621.296416834
258.57	4640428.937459175
258.82	7020577.013464761
259.07	10172355.965662459
259.32	5963396.360980956
259.57	6834157.248142205
259.82	4643155.047792973
260.07	3922687.8615229973
260.32	7449674.5175399
260.57	5632467.463895353
260.82	4481172.185461479
261.07	5916988.208931313
261.32	3701818.396186066
261.57	6216889.589876704
261.82	5487656.141781303
262.07	7395766.439641768
262.32	6850364.033478977
262.57	6929268.005592053
262.82	5484287.572324252
263.07	5021493.102465917
263.32	5971043.117221767
263.57	10489698.482047712
263.82	14960815.527281454
264.07	13546294.175481513
264.32	18794011.1785662
264.57	13447167.210786073
264.82	11074199.201890513
265.07	11381810.701569669
265.32	13321137.993794462
265.57	16321327.664896434
265.82	15914646.470467392
266.07	16587424.546597032
266.32	12056812.557500038
266.57	14776427.01726181
266.82	14636979.573878068
267.07	14594077.07360196
267.32	11048400.919183088
267.57	17721485.226947878
267.82	14343825.689177359
268.07	13453332.868754124
268.32	13927407.385494819
268.57	13657170.008581685
268.82	14244893.685998695
269.07	11358672.42505676
269.32	14427841.917813152
269.57	11681164.362503868
269.82	13742056.252986094
270.07	17930897.047645763
270.32	14809062.356660686
270.57	17657657.263374273
270.82	13715007.779552339
