wavelength	flux
267.32	12419799.999999998
267.57	12464800.000000002
267.82	12374800.000000002
268.07	12284800.000000002
268.32	12194800.000000002
268.57	12064200.000000006
268.82	11829200.000000006
269.07	11594200.000000006
269.32	11359200.000000006
269.57	11369899.999999983
269.82	12012399.999999983
270.07	12654899.999999983
270.32	13297399.999999981
270.57	13589900.000000017
270.82	12982400.000000017
271.07	12374900.000000017
271.32	11767400.000000017
271.57	11169980.000000015
271.82	10598480.000000015
272.07	10026980.000000015
272.32	9455480.000000015
272.57	9138919.99999999
272.82	9477919.99999999
273.07	9816919.99999999
273.32	10155919.99999999
273.57	10081430.000000032
273.82	8943680.000000032
274.07	7805930.000000032
274.32	6668180.000000032
274.57	6038349.999999981
274.82	6714599.999999981
275.07	7390849.999999981
275.32	8067099.999999981
275.57	8822519.999999974
275.82	9781519.999999974
276.07	10740519.999999974
276.32	11699519.999999974
276.57	12372500.000000002
276.82	12310000.000000002
277.07	12247500.000000002
277.32	12185000.000000002
277.57	11843340.00000003
277.82	10783840.00000003
278.07	9724340.00000003
278.32	8664840.00000003
278.57	7601980.000000029
278.82	6530480.00000003
279.07	5458980.00000003
279.32	4387480.00000003
279.57	3617680.0
279.82	3623680.0
280.07	3782279.999999985
280.32	4333279.999999985
280.57	5178699.999999956
280.82	6781199.999999956
281.07	8383699.999999956
281.32	9986199.999999955
